Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Funding Status,Investor Names
Pre Seed Round - Lauretta.io,https://www.crunchbase.com/funding_round/lauretta-io-pre-seed--d9bd711f,Lauretta.io,https://www.crunchbase.com/organization/lauretta-io,Pre-Seed,118000,USD,118000,2020-02-10,,,,Lauretta. A perfectly reliable manager. Always vigilant to your employees work. Accounts trained. Works 7 days a week.,"Facility Management, Retail, Retail Technology, Security","Singapore, Central Region, Singapore, Asia",https://www.lauretta.io,Less than $1M,Seed,"Air Force Accelerator Powered by Techstars, Techstars"
Seed Round - VeriTX,https://www.crunchbase.com/funding_round/veritx-seed--fd3435f9,VeriTX,https://www.crunchbase.com/organization/veritx,Seed,,,,2019-10-10,,,,"VeriTX trusted fast flexible digital supply chain solution for aerospace, medical and industrial verticals.","3D Printing, Aerospace, Blockchain, E-Commerce Platforms, Enterprise, Marketplace, Medical Device, Software, Supply Chain Management","East Aurora, New York, United States, North America",http://www.veritx.co,,Seed,"Air Force Accelerator Powered by Techstars, Techstars"
Pre Seed Round - Vermeer,https://www.crunchbase.com/funding_round/vermeer-ff96-pre-seed--14e4cd89,Vermeer,https://www.crunchbase.com/organization/vermeer-ff96,Pre-Seed,120000,USD,120000,2020-02-10,,,,AR/VR & AI Enable Mission Planning Tool,"Aerospace, Artificial Intelligence, Augmented Reality, B2B, Computer Vision, Drones, Software, Virtual Reality","New York, New York, United States, North America",https://getvermeer.com,$1M to $10M,Seed,"Air Force Accelerator Powered by Techstars, Techstars"
Pre Seed Round - Statera,https://www.crunchbase.com/funding_round/statera-d476-pre-seed--edc2c074,Statera,https://www.crunchbase.com/organization/statera-d476,Pre-Seed,,,,2020-01-17,,,,"Statera is an application bringing transparency, predictability, and simplicity to clinical compensation models.","Apps, Consulting, Health Care, Hospital, Software","Boston, Massachusetts, United States, North America",http://hellostatera.com/,,Seed,"Techstars, Techstars Boston Accelerator"
Pre Seed Round - Monitaur,https://www.crunchbase.com/funding_round/monitaur-pre-seed--479fd7c8,Monitaur,https://www.crunchbase.com/organization/monitaur,Pre-Seed,,,,2020-01-17,,,,"Monitaur is a software company that provides auditability, transparency, and governance for companies using machine learning software.","Artificial Intelligence, Machine Learning, SaaS, Software","Boston, Massachusetts, United States, North America",https://www.monitaur.ai/,,Seed,"Techstars, Techstars Boston Accelerator"
Pre Seed Round - Phoenix Tailings,https://www.crunchbase.com/funding_round/phoenix-tailings-pre-seed--c95947a6,Phoenix Tailings,https://www.crunchbase.com/organization/phoenix-tailings,Pre-Seed,,,,2020-01-17,,,,Founded to bring a new level of sustainability and efficiency to the mining industry by enabling new sources of primary metals.,"Advanced Materials, CleanTech, Industrial, Manufacturing, Mining, Natural Resources, Sustainability, Waste Management","Boston, Massachusetts, United States, North America",https://www.phoenixtailings.com,$1M to $10M,Seed,"Techstars, Techstars Boston Accelerator"
Pre Seed Round - Southie Autonomy,https://www.crunchbase.com/funding_round/southie-autonomy-pre-seed--d4913ede,Southie Autonomy,https://www.crunchbase.com/organization/southie-autonomy,Pre-Seed,120000,USD,120000,2020-02-10,,,,Southie Autonomy develops a robot software that enables any industrial robot to be re-purposed and re-deployed by any person.,"Artificial Intelligence, Industrial Automation, Industrial Manufacturing, Logistics, Robotics, Software","Boston, Massachusetts, United States, North America",https://www.southieautonomyworks.com,Less than $1M,Seed,"Air Force Accelerator Powered by Techstars, Techstars"
Pre Seed Round - Wunderite,https://www.crunchbase.com/funding_round/wunderite-pre-seed--1d093358,Wunderite,https://www.crunchbase.com/organization/wunderite,Pre-Seed,120000,USD,120000,2020-01-17,,,,Next-generation software for insurance agents,"FinTech, Insurance, InsurTech, Software","Boston, Massachusetts, United States, North America",https://wunderite.com/,,Seed,"Techstars, Techstars Boston Accelerator"
Pre Seed Round - MSBAI,https://www.crunchbase.com/funding_round/msbai-pre-seed--7181f21f,MSBAI,https://www.crunchbase.com/organization/msbai,Pre-Seed,120000,USD,120000,2020-02-10,,,,"Solving the reason most manufacturers don’t use cloud computing in engineering — with GURU, the Ultimate Engineering AI Assistant.","Information Technology, Internet, Machine Learning, Manufacturing, Software","Los Angeles, California, United States, North America",http://msb.ai,,,"Air Force Accelerator Powered by Techstars, Techstars"
Pre Seed Round - Precavida,https://www.crunchbase.com/funding_round/precavida-pre-seed--b6bdf865,Precavida,https://www.crunchbase.com/organization/precavida,Pre-Seed,,,,2020-01-17,,,,Precavida is a matching platform that gives uninsured patients access to quality and affordable healthcare.,"Artificial Intelligence, Health Care, Wellness","Belo Horizonte, Minas Gerais, Brazil, South America",http://precavida.com.br/,,Seed,"Techstars, Techstars Boston Accelerator"
Pre Seed Round - PeakMetrics,https://www.crunchbase.com/funding_round/peakmetrics-pre-seed--eaf711c6,PeakMetrics,https://www.crunchbase.com/organization/peakmetrics,Pre-Seed,120000,USD,120000,2020-02-10,,,,"PeakMetrics extracts insights and creates actionable data from millions of unstructured, cross-channel media datasets in real-time.","Analytics, Business Intelligence, Digital Marketing, Machine Learning, Marketing, Marketing Automation, Natural Language Processing, Politics","Los Angeles, California, United States, North America",http://www.peakmetrics.com/,Less than $1M,Seed,"Air Force Accelerator Powered by Techstars, Techstars"
Pre Seed Round - Kumuda,https://www.crunchbase.com/funding_round/kumuda-pre-seed--ccead15d,Kumuda,https://www.crunchbase.com/organization/kumuda,Pre-Seed,120000,USD,120000,2020-01-17,,,,A new approach to drug discovery,"Biotechnology, Health Care, Pharmaceutical","Boston, Massachusetts, United States, North America",https://kumudarx.com/,,Seed,"Techstars, Techstars Boston Accelerator"
Pre Seed Round - Worthright,https://www.crunchbase.com/funding_round/worthright-pre-seed--f3703e75,Worthright,https://www.crunchbase.com/organization/worthright,Pre-Seed,,,,2020-01-17,,,,Worthright takes the guesswork out of planning and paying for a full life as we age.,"Elder Care, Finance, Financial Services, FinTech, Home Health Care, InsurTech, Retirement","Boston, Massachusetts, United States, North America",https://www.worthright.com/,,Seed,"Techstars, Techstars Boston Accelerator"
Seed Round - Zohr,https://www.crunchbase.com/funding_round/zohr-mobile-tire-service-seed--8aca0bdb,Zohr,https://www.crunchbase.com/organization/zohr-mobile-tire-service,Seed,,,,2018-07-16,,,,Zohr is building the tire shop of the future by making tire replacement as easy as pushing a button.,"Automotive, Consumer, E-Commerce, Fleet Management, Internet","Kansas City, Missouri, United States, North America",http://www.zohr.com,Less than $1M,Seed,"M25, Techstars, Techstars Mobility Accelerator"
Seed Round - Suggestic,https://www.crunchbase.com/funding_round/suggestic-seed--67b81b4e,Suggestic,https://www.crunchbase.com/organization/suggestic,Seed,,,,2019-09-09,,,,Suggestic operates as a personalized nutrition platform that utilizes  AI to deliver food recommendations.,"Artificial Intelligence, Augmented Reality, Cooking, Diabetes, Lifestyle, Mobile Apps, Nutrition, Publishing, Restaurants, Wellness","San Francisco, California, United States, North America",http://www.suggestic.com,Less than $1M,Seed,"Techstars, UnitedHealthcare Accelerator Powered by Techstars, XRC Labs"
Pre Seed Round - Felix,https://www.crunchbase.com/funding_round/felix-d820-pre-seed--cee991c1,Felix,https://www.crunchbase.com/organization/felix-d820,Pre-Seed,120000,USD,120000,2018-01-21,,,,"Felix is a technology platform to seamlessly connects UAE insurers, intermediaries and their customers.","B2B, Customer Service, FinTech, Insurance, InsurTech, SaaS","Dubai, Dubai, United Arab Emirates, Asia",https://felix.insure/,Less than $1M,Seed,"GINCO Investments, Techstars, Techstars Dubai"
Pre Seed Round - UniZest,https://www.crunchbase.com/funding_round/unizest-ltd-pre-seed--aa95abaa,UniZest,https://www.crunchbase.com/organization/unizest-ltd,Pre-Seed,,,,2018-02-26,,,,UniZest is a provider of a banking service intended to resolve international students' banking problems in the United Kingdom.,"Banking, Education, Financial Services, Information Services, Service Industry","London, England, United Kingdom, Europe",http://www.unizest.co.uk/en-gb/,$1M to $10M,Seed,"Barclays Accelerator, powered by Techstars - London, Techstars"
Pre Seed Round - Rebric,https://www.crunchbase.com/funding_round/rebric-pre-seed--1076027b,Rebric,https://www.crunchbase.com/organization/rebric,Pre-Seed,120000,USD,120000,2019-06-10,3000000,USD,3000000,Automate your sanctions list compliance.,"Artificial Intelligence, Compliance, FinTech, Information Technology","Denver, Colorado, United States, North America",http://rebric.io,$1M to $10M,Seed,"John Ives, Techstars, Western Union Accelerator Powered by Techstars"
Pre Seed Round - Crescendo,https://www.crunchbase.com/funding_round/crescendo-7b8f-pre-seed--c3a7133e,Crescendo,https://www.crunchbase.com/organization/crescendo-7b8f,Pre-Seed,500000,USD,500000,2018-09-10,,,,Crescendo is a diversity education platform that fosters belonging and builds stronger teams in the workplace.,"Apps, EdTech, Information Services, Messaging","Toronto, Ontario, Canada, North America",https://crescendowork.com/,,Seed,"Techstars, Techstars Montreal AI Accelerator"
Pre Seed Round - Chapter,https://www.crunchbase.com/funding_round/chapter-757f-pre-seed--c1155b04,Chapter,https://www.crunchbase.com/organization/chapter-757f,Pre-Seed,,,,2013-08-05,,,,Chapter,"Apps, Mobile Apps, Video",,http://www.chapterapp.io,,Seed,"Techstars, Techstars Seattle Accelerator"
Seed Round - Aiva Health,https://www.crunchbase.com/funding_round/aiva-health-seed--d569c392,Aiva Health,https://www.crunchbase.com/organization/aiva-health,Seed,,,,2017-09-12,,,,Aiva Health offers a voice-powered healthcare assistant for patient care.,"Enterprise, Health Care, Mobile Apps, Virtual Assistant","Los Angeles, California, United States, North America",https://aivahealth.com/,$1M to $10M,,"Act One Ventures, Techstars"
Seed Round - MadKudu,https://www.crunchbase.com/funding_round/madkudu-seed--dcb7970f,MadKudu,https://www.crunchbase.com/organization/madkudu,Seed,118000,USD,118000,2015-06-15,,,,"MadKudu helps SaaS companies identify, qualify, and engage their leads throughout the buyer journey.","B2B, Developer APIs, Lead Generation, Marketing Automation, Predictive Analytics, SaaS, Sales Automation","Mountain View, California, United States, North America",http://www.madkudu.com,Less than $1M,Early Stage Venture,"Alven, Right Side Capital Management, Techstars, Techstars Boulder Accelerator"
Seed Round - Twine,https://www.crunchbase.com/funding_round/clowdy-seed--71ed3961,Twine,https://www.crunchbase.com/organization/clowdy,Seed,,,,2017-07-17,,,,Twine connects companies to creatives by making it simple to write a project brief and curating the best quality freelancers.,"Animation, Content Creators, Fashion, Film, Gaming, Graphic Design, Independent Music, Marketplace, Photography","Manchester, Manchester, United Kingdom, Europe",http://www.twine.fm,,,"Alexa Accelerator, Powered by Techstars, Amazon Alexa Fund, Techstars"
Pre Seed Round - Synervoz Communications,https://www.crunchbase.com/funding_round/synervoz-communications-pre-seed--99070be3,Synervoz Communications,https://www.crunchbase.com/organization/synervoz-communications,Pre-Seed,,,,2016-03-29,,,,Synervoz is building the world’s most flexible communications platform.,"Developer Tools, Gaming, Internet Radio, Machine Learning, Messaging, Music, Music Streaming, Software, Video Chat, Video Streaming","Toronto, Ontario, Canada, North America",http://www.synervoz.com,$1M to $10M,Seed,"500 Startups Canada, Techstars, Virgin Media Accelerator"
Seed Round - Placester,https://www.crunchbase.com/funding_round/placester-seed--b43e96eb,Placester,https://www.crunchbase.com/organization/placester,Seed,,,,2011-04-17,,,,"The all-in-one business platform for real estate that enables agents, brokers, and teams to grow their businesses online and via mobile.","Advertising, Internet, Marketing Automation, Real Estate","Boston, Massachusetts, United States, North America",https://placester.com,$10M to $50M,Late Stage Venture,"Techstars, Techstars Boston Accelerator"
Seed Round - Pilot,https://www.crunchbase.com/funding_round/pilot-a94a-seed--bd820191,Pilot,https://www.crunchbase.com/organization/pilot-a94a,Seed,3300000,USD,3300000,2017-02-28,,,,"Pilot is a platform that offers bookkeeping, tax, and CFO services for growing businesses.","Accounting, Financial Services, FinTech, Professional Services, Software","San Francisco, California, United States, North America",https://pilot.com,$10M to $50M,Late Stage Venture,"CRV, Nitesh Banta, South Park Commons, Techstars"
Seed Round - TradingView,https://www.crunchbase.com/funding_round/tradingview-seed--087dd76c,TradingView,https://www.crunchbase.com/organization/tradingview,Seed,,,,2013-10-13,,,,The social network powering independent traders and investors,"Android, Cloud Computing, Education, Finance, FinTech, Internet, iOS, Social Media, Stock Exchanges","London, England, United Kingdom, Europe",http://www.tradingview.com,Less than $1M,Early Stage Venture,"J. Hunt Holdings, Techstars, Techstars Chicago"
Seed Round - Bluecore,https://www.crunchbase.com/funding_round/triggermail-seed--5144b28d,Bluecore,https://www.crunchbase.com/organization/triggermail,Seed,118000,USD,118000,2013-04-02,,,,"Bluecore uses predictive intelligence to automatically connect shoppers to products, content, and offers, wherever they are.","Advertising, Analytics, Brand Marketing, E-Commerce, Email Marketing, Marketing Automation, SaaS, Software","New York, New York, United States, North America",https://www.bluecore.com/,$10M to $50M,Late Stage Venture,"Right Side Capital Management, Techstars, Techstars New York City Accelerator"
Pre Seed Round - QuantShip,https://www.crunchbase.com/funding_round/quantship-pre-seed--bb66ad20,QuantShip,https://www.crunchbase.com/organization/quantship,Pre-Seed,,,,2020-02-20,,,,QuantShip helps shipping companies make superior commercial decisions through proprietary machine learning algorithms.,"Analytics, Artificial Intelligence, Big Data, Machine Learning, Marine Technology, Shipping","Singapore, Central Region, Singapore, Asia",http://www.quantship.ai/,,Seed,"Eastern Pacific Accelerator, Entrepreneur First, Techstars"
Pre Seed Round - Crux OCM,https://www.crunchbase.com/funding_round/crux-operations-control-management-pre-seed--8262b5b8,Crux OCM,https://www.crunchbase.com/organization/crux-operations-control-management,Pre-Seed,350000,USD,350000,2018-12-06,,,,Crux OCM utilizes AI and real-time optimization to enable autonomous operation of major oil and gas assets.,"Artificial Intelligence, Energy, Energy Management, Machine Learning, Oil and Gas, Software","Calgary, Alberta, Canada, North America",http://cruxocm.com/,$1M to $10M,,"Angel Invest, Techstars, Techstars Energy Accelerator in Partnership with Statoil"
Seed Round - Bitfusion.io,https://www.crunchbase.com/funding_round/bitfusion-io-seed--0b4a08f6,Bitfusion.io,https://www.crunchbase.com/organization/bitfusion-io,Seed,1450000,USD,1450000,2015-05-05,,,,Bitfusion unlocks hardware acceleration without requiring application rewrite.,"Apps, Artificial Intelligence, Cloud Computing, Field-Programmable Gate Array (FPGA), Information Technology, SaaS, Software","Austin, Texas, United States, North America",http://www.bitfusion.io,$1M to $10M,M&A,"DCVC, Edward Lando, Geekdom Fund, INSEAD Angels, Resonant Venture Partners, Right Side Capital Management, Techstars"
Pre Seed Round - SendFriend,https://www.crunchbase.com/funding_round/sendfriend-inc-pre-seed--ff89c95e,SendFriend,https://www.crunchbase.com/organization/sendfriend-inc,Pre-Seed,1700000,USD,1700000,2018-12-22,,,,"SendFriend leverages the blockchain to make remittance transactions less expensive, faster, and more secure.","Blockchain, Financial Services, FinTech, Mobile Payments, Payments","New York, New York, United States, North America",https://www.sendfriend.io/,Less than $1M,Seed,"2020 Ventures, 8 Decimal Capital, Barclays, Barclays Accelerator, powered by Techstars - New York, Deloitte, Mahindra finance, MIT delta v, MIT Media Lab, Ripple, Taiyou Fund, Techstars, The Legatum Center"
Pre Seed Round - Paperstreet,https://www.crunchbase.com/funding_round/paperstreet-vc-pre-seed--3bf1edf4,Paperstreet,https://www.crunchbase.com/organization/paperstreet-vc,Pre-Seed,,,,2019-02-05,,,,"Engage your investors, advisors, and users through beautiful company updates.","Financial Services, Information Technology","New York, New York, United States, North America",https://paperstreet.vc,Less than $1M,Seed,"Alchemist Blockchain Techstars Accelerator, Pankaj Jain, Techstars"
Venture Round - Gatsby,https://www.crunchbase.com/funding_round/gatsby-2349-series-unknown--5c5932a7,Gatsby,https://www.crunchbase.com/organization/gatsby-2349,Venture - Series Unknown,,,,2020-04-23,,,,Gatsby is a no-commission stocks and options trading platform that makes investing approachable to everyone.,"Financial Services, FinTech, Information Technology, Trading Platform","New York, New York, United States, North America",https://www.trygatsby.com,$1M to $10M,Early Stage Venture,"Barclays, Rosecliff Ventures, SWS Venture Capital, Techstars"
Pre Seed Round - Propertymate,https://www.crunchbase.com/funding_round/propertymate-pre-seed--6b2a0d2e,Propertymate,https://www.crunchbase.com/organization/propertymate,Pre-Seed,120000,USD,120000,2019-12-02,,,,"Propertymate helps homebuyers to find, compare and buy new constructions.","Information Services, Information Technology, Property Development, Real Estate, Software","New York, New York, United States, North America",https://propertymate.ai/,Less than $1M,Seed,"Techstars, Techstars Austin Accelerator"
Pre Seed Round - Envoi,https://www.crunchbase.com/funding_round/envoi-pre-seed--a4c17aa7,Envoi,https://www.crunchbase.com/organization/envoi,Pre-Seed,,,,2019-02-04,,,,Envoi is a facilitates retailers looking to meet consumer demand for same-day delivery.,"Delivery, Freight Service, Logistics","Toronto, Ontario, Canada, North America",https://www.envoinow.com/,$1M to $10M,Seed,"Extreme Venture Partners, Techstars, Techstars Toronto Accelerator"
